Date,District,Market,Fruit,Variety,Grade,CaseType,Min Price,Max Price,Avg Price
02-10-2020,Shopian,Aglar,Apple,American,A,FC,400,550,475
02-10-2020,Shopian,Aglar,Apple,American,B,FC,200,400,300
03-10-2020,Shopian,Aglar,Apple,American,A,HC,200,300,250
03-10-2020,Shopian,Aglar,Apple,American,B,,,,
04-10-2020,Shopian,Aglar,Apple,American,A,,,,
04-10-2020,Shopian,Aglar,Apple,American,B,,,,
05-10-2020,Shopian,Aglar,Apple,American,A,HC,200,300,250
05-10-2020,Shopian,Aglar,Apple,American,B,,,,
06-10-2020,Shopian,Aglar,Apple,American,A,HC,200,300,250
06-10-2020,Shopian,Aglar,Apple,American,B,,,,
07-10-2020,Shopian,Aglar,Apple,American,A,HC,200,300,250
07-10-2020,Shopian,Aglar,Apple,American,B,FC,150,350,200
08-10-2020,Shopian,Aglar,Apple,American,A,HC,200,300,250
08-10-2020,Shopian,Aglar,Apple,American,B,,,,
09-10-2020,Shopian,Aglar,Apple,American,A,FC,400,500,450
09-10-2020,Shopian,Aglar,Apple,American,B,,,,
10-10-2020,Shopian,Aglar,Apple,American,A,HC,200,300,250
10-10-2020,Shopian,Aglar,Apple,American,B,,,,
11-10-2020,Shopian,Aglar,Apple,American,A,,,,
11-10-2020,Shopian,Aglar,Apple,American,B,,,,
12-10-2020,Shopian,Aglar,Apple,American,A,HC,250,300,275
12-10-2020,Shopian,Aglar,Apple,American,B,,,,
13-10-2020,Shopian,Aglar,Apple,American,A,HC,200,300,250
13-10-2020,Shopian,Aglar,Apple,American,B,,,,
14-10-2020,Shopian,Aglar,Apple,American,A,HC,200,300,250
14-10-2020,Shopian,Aglar,Apple,American,B,HC,100,200,150
15-10-2020,Shopian,Aglar,Apple,American,A,HC,200,330,265
15-10-2020,Shopian,Aglar,Apple,American,B,FC,,,
16-10-2020,Shopian,Aglar,Apple,American,A,HC,200,330,265
16-10-2020,Shopian,Aglar,Apple,American,B,,,,
17-10-2020,Shopian,Aglar,Apple,American,A,HC,200,330,265
17-10-2020,Shopian,Aglar,Apple,American,B,,,,
18-10-2020,Shopian,Aglar,Apple,American,A,,,,
18-10-2020,Shopian,Aglar,Apple,American,B,,,,
19-10-2020,Shopian,Aglar,Apple,American,A,HC,200,350,275
19-10-2020,Shopian,Aglar,Apple,American,B,,,,
20-10-2020,Shopian,Aglar,Apple,American,A,HC,200,350,275
20-10-2020,Shopian,Aglar,Apple,American,B,,,,
21-10-2020,Shopian,Aglar,Apple,American,A,HC,200,350,275
21-10-2020,Shopian,Aglar,Apple,American,B,HC,100,200,150
22-10-2020,Shopian,Aglar,Apple,American,A,HC,250,350,300
22-10-2020,Shopian,Aglar,Apple,American,B,,,,
23-10-2020,Shopian,Aglar,Apple,American,A,HC,250,400,325
23-10-2020,Shopian,Aglar,Apple,American,B,,,,
24-10-2020,Shopian,Aglar,Apple,American,A,,,,
24-10-2020,Shopian,Aglar,Apple,American,B,,,,
25-10-2020,Shopian,Aglar,Apple,American,A,HC,250,350,300
25-10-2020,Shopian,Aglar,Apple,American,B,,,,
26-10-2020,Shopian,Aglar,Apple,American,A,HC,250,350,300
26-10-2020,Shopian,Aglar,Apple,American,B,,,,
27-10-2020,Shopian,Aglar,Apple,American,A,HC,250,350,300
27-10-2020,Shopian,Aglar,Apple,American,B,,,,
28-10-2020,Shopian,Aglar,Apple,American,A,HC,250,350,300
28-10-2020,Shopian,Aglar,Apple,American,B,,,,
29-10-2020,Shopian,Aglar,Apple,American,A,HC,250,350,300
29-10-2020,Shopian,Aglar,Apple,American,B,HC,130,230,170
30-10-2020,Shopian,Aglar,Apple,American,A,HC,250,350,300
30-10-2020,Shopian,Aglar,Apple,American,B,,,,
31-10-2020,Shopian,Aglar,Apple,American,A,HC,250,350,300
31-10-2020,Shopian,Aglar,Apple,American,B,,,,
01-11-2020,Shopian,Aglar,Apple,American,A,HC,250,350,300
01-11-2020,Shopian,Aglar,Apple,American,B,,,,
02-11-2020,Shopian,Aglar,Apple,American,A,HC,250,350,300
02-11-2020,Shopian,Aglar,Apple,American,B,,,,
03-11-2020,Shopian,Aglar,Apple,American,A,HC,250,350,300
03-11-2020,Shopian,Aglar,Apple,American,B,,,,
04-11-2020,Shopian,Aglar,Apple,American,A,HC,250,350,300
04-11-2020,Shopian,Aglar,Apple,American,B,HC,130,230,170
05-11-2020,Shopian,Aglar,Apple,American,A,HC,250,350,300
05-11-2020,Shopian,Aglar,Apple,American,B,,,,
06-11-2020,Shopian,Aglar,Apple,American,A,HC,250,330,290
06-11-2020,Shopian,Aglar,Apple,American,B,,,,
07-11-2020,Shopian,Aglar,Apple,American,A,HC,250,350,300
07-11-2020,Shopian,Aglar,Apple,American,B,,,,
08-11-2020,Shopian,Aglar,Apple,American,A,HC,250,350,300
08-11-2020,Shopian,Aglar,Apple,American,B,,,,
09-11-2020,Shopian,Aglar,Apple,American,A,HC,250,350,300
09-11-2020,Shopian,Aglar,Apple,American,B,,,,
10-11-2020,Shopian,Aglar,Apple,American,A,HC,250,350,300
10-11-2020,Shopian,Aglar,Apple,American,B,,,,
11-11-2020,Shopian,Aglar,Apple,American,A,HC,250,350,300
11-11-2020,Shopian,Aglar,Apple,American,B,,,,
12-11-2020,Shopian,Aglar,Apple,American,A,HC,250,330,290
12-11-2020,Shopian,Aglar,Apple,American,B,,,,
13-11-2020,Shopian,Aglar,Apple,American,A,HC,250,320,285
13-11-2020,Shopian,Aglar,Apple,American,B,HC,130,230,170
14-11-2020,Shopian,Aglar,Apple,American,A,HC,250,320,285
14-11-2020,Shopian,Aglar,Apple,American,B,,,,
15-11-2020,Shopian,Aglar,Apple,American,A,HC,250,320,285
15-11-2020,Shopian,Aglar,Apple,American,B,,,,
16-11-2020,Shopian,Aglar,Apple,American,A,HC,250,320,285
16-11-2020,Shopian,Aglar,Apple,American,B,,,,
17-11-2020,Shopian,Aglar,Apple,American,A,HC,250,320,285
17-11-2020,Shopian,Aglar,Apple,American,B,,,,
18-11-2020,Shopian,Aglar,Apple,American,A,HC,250,350,300
18-11-2020,Shopian,Aglar,Apple,American,B,,,,
19-11-2020,Shopian,Aglar,Apple,American,A,HC,250,320,285
19-11-2020,Shopian,Aglar,Apple,American,B,HC,130,230,170
20-11-2020,Shopian,Aglar,Apple,American,A,HC,275,330,305
20-11-2020,Shopian,Aglar,Apple,American,B,,,,
21-11-2020,Shopian,Aglar,Apple,American,A,HC,275,330,305
21-11-2020,Shopian,Aglar,Apple,American,B,,,,
22-11-2020,Shopian,Aglar,Apple,American,A,HC,260,350,305
22-11-2020,Shopian,Aglar,Apple,American,B,,,,
23-11-2020,Shopian,Aglar,Apple,American,A,,,,
23-11-2020,Shopian,Aglar,Apple,American,B,,,,
24-11-2020,Shopian,Aglar,Apple,American,A,,,,
24-11-2020,Shopian,Aglar,Apple,American,B,,,,
25-11-2020,Shopian,Aglar,Apple,American,A,,,,
25-11-2020,Shopian,Aglar,Apple,American,B,,,,
26-11-2020,Shopian,Aglar,Apple,American,A,HC,260,350,310
26-11-2020,Shopian,Aglar,Apple,American,B,HC,140,240,200
27-11-2020,Shopian,Aglar,Apple,American,A,,,,
27-11-2020,Shopian,Aglar,Apple,American,B,,,,
28-11-2020,Shopian,Aglar,Apple,American,A,,,,
28-11-2020,Shopian,Aglar,Apple,American,B,,,,
29-11-2020,Shopian,Aglar,Apple,American,A,,,,
29-11-2020,Shopian,Aglar,Apple,American,B,,,,
30-11-2020,Shopian,Aglar,Apple,American,A,HC,260,350,310
30-11-2020,Shopian,Aglar,Apple,American,B,HC,140,240,200
01-10-2021,Shopian,Aglar,Apple,American,A,,,,
01-10-2021,Shopian,Aglar,Apple,American,B,,,,
02-10-2021,Shopian,Aglar,Apple,American,A,,,,
02-10-2021,Shopian,Aglar,Apple,American,B,,,,
03-10-2021,Shopian,Aglar,Apple,American,A,,,,
03-10-2021,Shopian,Aglar,Apple,American,B,,,,
04-10-2021,Shopian,Aglar,Apple,American,A,,,,
04-10-2021,Shopian,Aglar,Apple,American,B,,,,
05-10-2021,Shopian,Aglar,Apple,American,A,FC,400,500,450
05-10-2021,Shopian,Aglar,Apple,American,B,FC,200,400,300
06-10-2021,Shopian,Aglar,Apple,American,A,HC,200,250,225
06-10-2021,Shopian,Aglar,Apple,American,B,,,,
07-10-2021,Shopian,Aglar,Apple,American,A,HC,250,300,275
07-10-2021,Shopian,Aglar,Apple,American,B,,,,
08-10-2021,Shopian,Aglar,Apple,American,A,HC,250,300,275
08-10-2021,Shopian,Aglar,Apple,American,B,,,,
09-10-2021,Shopian,Aglar,Apple,American,A,HC,250,300,275
09-10-2021,Shopian,Aglar,Apple,American,B,HC,150,250,200
10-10-2021,Shopian,Aglar,Apple,American,A,,,,
10-10-2021,Shopian,Aglar,Apple,American,B,,,,
11-10-2021,Shopian,Aglar,Apple,American,A,HC,250,300,275
11-10-2021,Shopian,Aglar,Apple,American,B,,,,
12-10-2021,Shopian,Aglar,Apple,American,A,HC,200,250,225
12-10-2021,Shopian,Aglar,Apple,American,B,,,,
13-10-2021,Shopian,Aglar,Apple,American,A,HC,200,250,225
13-10-2021,Shopian,Aglar,Apple,American,B,,,,
14-10-2021,Shopian,Aglar,Apple,American,A,,,,
14-10-2021,Shopian,Aglar,Apple,American,B,,,,
15-10-2021,Shopian,Aglar,Apple,American,A,,,,
15-10-2021,Shopian,Aglar,Apple,American,B,,,,
16-10-2021,Shopian,Aglar,Apple,American,A,HC,200,250,225
16-10-2021,Shopian,Aglar,Apple,American,B,,,,
17-10-2021,Shopian,Aglar,Apple,American,A,,,,
17-10-2021,Shopian,Aglar,Apple,American,B,,,,
18-10-2021,Shopian,Aglar,Apple,American,A,HC,225,275,250
18-10-2021,Shopian,Aglar,Apple,American,B,HC,170,230,200
19-10-2021,Shopian,Aglar,Apple,American,A,,,,
19-10-2021,Shopian,Aglar,Apple,American,B,,,,
20-10-2021,Shopian,Aglar,Apple,American,A,HC,250,300,275
20-10-2021,Shopian,Aglar,Apple,American,B,,,,
21-10-2021,Shopian,Aglar,Apple,American,A,HC,250,300,275
21-10-2021,Shopian,Aglar,Apple,American,B,,,,
22-10-2021,Shopian,Aglar,Apple,American,A,,,,
22-10-2021,Shopian,Aglar,Apple,American,B,,,,
23-10-2021,Shopian,Aglar,Apple,American,A,,,,
23-10-2021,Shopian,Aglar,Apple,American,B,,,,
24-10-2021,Shopian,Aglar,Apple,American,A,,,,
24-10-2021,Shopian,Aglar,Apple,American,B,,,,
25-10-2021,Shopian,Aglar,Apple,American,A,HC,250,300,275
25-10-2021,Shopian,Aglar,Apple,American,B,HC,150,240,205
26-10-2021,Shopian,Aglar,Apple,American,A,,,,
26-10-2021,Shopian,Aglar,Apple,American,B,,,,
27-10-2021,Shopian,Aglar,Apple,American,A,HC,250,350,300
27-10-2021,Shopian,Aglar,Apple,American,B,,,,
28-10-2021,Shopian,Aglar,Apple,American,A,HC,250,350,300
28-10-2021,Shopian,Aglar,Apple,American,B,,,,
29-10-2021,Shopian,Aglar,Apple,American,A,,,,
29-10-2021,Shopian,Aglar,Apple,American,B,,,,
30-10-2021,Shopian,Aglar,Apple,American,A,HC,300,400,350
30-10-2021,Shopian,Aglar,Apple,American,B,HC,200,300,250
31-10-2021,Shopian,Aglar,Apple,American,A,,,,
31-10-2021,Shopian,Aglar,Apple,American,B,,,,
01-11-2021,Shopian,Aglar,Apple,American,A,,,,
01-11-2021,Shopian,Aglar,Apple,American,B,,,,
02-11-2021,Shopian,Aglar,Apple,American,A,HC,300,400,350
02-11-2021,Shopian,Aglar,Apple,American,B,HC,200,300,250
03-11-2021,Shopian,Aglar,Apple,American,A,,,,
03-11-2021,Shopian,Aglar,Apple,American,B,,,,
04-11-2021,Shopian,Aglar,Apple,American,A,,,,
04-11-2021,Shopian,Aglar,Apple,American,B,,,,
05-11-2021,Shopian,Aglar,Apple,American,A,HC,300,400,350
05-11-2021,Shopian,Aglar,Apple,American,B,,,,
06-11-2021,Shopian,Aglar,Apple,American,A,HC,350,450,400
06-11-2021,Shopian,Aglar,Apple,American,B,HC,150,250,200
07-11-2021,Shopian,Aglar,Apple,American,A,,,,
07-11-2021,Shopian,Aglar,Apple,American,B,,,,
08-11-2021,Shopian,Aglar,Apple,American,A,,,,
08-11-2021,Shopian,Aglar,Apple,American,B,,,,
09-11-2021,Shopian,Aglar,Apple,American,A,HC,350,400,375
09-11-2021,Shopian,Aglar,Apple,American,B,,,,
10-11-2021,Shopian,Aglar,Apple,American,A,HC,350,400,375
10-11-2021,Shopian,Aglar,Apple,American,B,,,,
11-11-2021,Shopian,Aglar,Apple,American,A,HC,350,400,375
11-11-2021,Shopian,Aglar,Apple,American,B,,,,
12-11-2021,Shopian,Aglar,Apple,American,A,HC,350,400,375
12-11-2021,Shopian,Aglar,Apple,American,B,,,,
13-11-2021,Shopian,Aglar,Apple,American,A,HC,350,400,375
13-11-2021,Shopian,Aglar,Apple,American,B,HC,180,230,210
14-11-2021,Shopian,Aglar,Apple,American,A,,,,
14-11-2021,Shopian,Aglar,Apple,American,B,,,,
15-11-2021,Shopian,Aglar,Apple,American,A,HC,350,400,375
15-11-2021,Shopian,Aglar,Apple,American,B,,,,
16-11-2021,Shopian,Aglar,Apple,American,A,HC,350,400,375
16-11-2021,Shopian,Aglar,Apple,American,B,,,,
17-11-2021,Shopian,Aglar,Apple,American,A,HC,350,400,375
17-11-2021,Shopian,Aglar,Apple,American,B,,,,
18-11-2021,Shopian,Aglar,Apple,American,A,HC,350,400,375
18-11-2021,Shopian,Aglar,Apple,American,B,,,,
19-11-2021,Shopian,Aglar,Apple,American,A,HC,350,400,375
19-11-2021,Shopian,Aglar,Apple,American,B,,,,
20-11-2021,Shopian,Aglar,Apple,American,A,HC,350,400,375
20-11-2021,Shopian,Aglar,Apple,American,B,HC,180,230,210
21-11-2021,Shopian,Aglar,Apple,American,A,HC,350,400,375
21-11-2021,Shopian,Aglar,Apple,American,B,,,,
22-11-2021,Shopian,Aglar,Apple,American,A,HC,350,400,375
22-11-2021,Shopian,Aglar,Apple,American,B,,,,
23-11-2021,Shopian,Aglar,Apple,American,A,HC,350,400,375
23-11-2021,Shopian,Aglar,Apple,American,B,,,,
24-11-2021,Shopian,Aglar,Apple,American,A,HC,350,400,375
24-11-2021,Shopian,Aglar,Apple,American,B,,,,
25-11-2021,Shopian,Aglar,Apple,American,A,HC,350,400,375
25-11-2021,Shopian,Aglar,Apple,American,B,,,,
26-11-2021,Shopian,Aglar,Apple,American,A,FC,350,400,375
26-11-2021,Shopian,Aglar,Apple,American,B,,,,
27-11-2021,Shopian,Aglar,Apple,American,A,HC,350,400,375
27-11-2021,Shopian,Aglar,Apple,American,B,HC,150,250,200
28-11-2021,Shopian,Aglar,Apple,American,A,,,,
28-11-2021,Shopian,Aglar,Apple,American,B,,,,
29-11-2021,Shopian,Aglar,Apple,American,A,HC,350,400,375
29-11-2021,Shopian,Aglar,Apple,American,B,,,,
30-11-2021,Shopian,Aglar,Apple,American,A,HC,350,400,375
30-11-2021,Shopian,Aglar,Apple,American,B,,,,
01-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
01-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
02-10-2022,Shopian,Aglar,Apple,American,A,,,,
02-10-2022,Shopian,Aglar,Apple,American,B,,,,
03-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
03-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
04-10-2022,Shopian,Aglar,Apple,American,A,FC,475,525,500
04-10-2022,Shopian,Aglar,Apple,American,B,FC,275,325,300
05-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
05-10-2022,Shopian,Aglar,Apple,American,B,FC,275,325,300
06-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
06-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
07-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
07-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
08-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
08-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
09-10-2022,Shopian,Aglar,Apple,American,A,,,,
09-10-2022,Shopian,Aglar,Apple,American,B,,,,
10-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
10-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
11-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
11-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
12-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
12-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
13-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
13-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
14-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
14-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
15-10-2022,Shopian,Aglar,Apple,American,A,FC,425,575,500
15-10-2022,Shopian,Aglar,Apple,American,B,FC,225,375,300
16-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
16-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
17-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
17-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
18-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
18-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
19-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
19-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
20-10-2022,Shopian,Aglar,Apple,American,A,FC,550,650,600
20-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
21-10-2022,Shopian,Aglar,Apple,American,A,FC,550,650,600
21-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
22-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
22-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
23-10-2022,Shopian,Aglar,Apple,American,A,,,,
23-10-2022,Shopian,Aglar,Apple,American,B,,,,
24-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
24-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
25-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
25-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
26-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
26-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
27-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
27-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
28-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
28-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
29-10-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
29-10-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
30-10-2022,Shopian,Aglar,Apple,American,A,,,,
30-10-2022,Shopian,Aglar,Apple,American,B,,,,
31-10-2022,Shopian,Aglar,Apple,American,A,,,,
31-10-2022,Shopian,Aglar,Apple,American,B,,,,
01-11-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
01-11-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
02-11-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
02-11-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
03-11-2022,Shopian,Aglar,Apple,American,A,FC,500,600,550
03-11-2022,Shopian,Aglar,Apple,American,B,FC,200,300,250
04-11-2022,Shopian,Aglar,Apple,American,A,FC,500,600,550
04-11-2022,Shopian,Aglar,Apple,American,B,FC,200,300,250
05-11-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
05-11-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
06-11-2022,Shopian,Aglar,Apple,American,A,,,,
06-11-2022,Shopian,Aglar,Apple,American,B,,,,
07-11-2022,Shopian,Aglar,Apple,American,A,FC,475,525,500
07-11-2022,Shopian,Aglar,Apple,American,B,FC,225,375,300
08-11-2022,Shopian,Aglar,Apple,American,A,FC,475,525,500
08-11-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
09-11-2022,Shopian,Aglar,Apple,American,A,FC,425,575,500
09-11-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
10-11-2022,Shopian,Aglar,Apple,American,A,FC,500,600,550
10-11-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
11-11-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
11-11-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
12-11-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
12-11-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
13-11-2022,Shopian,Aglar,Apple,American,A,,,,
13-11-2022,Shopian,Aglar,Apple,American,B,,,,
14-11-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
14-11-2022,Shopian,Aglar,Apple,American,B,FC,225,375,300
15-11-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
15-11-2022,Shopian,Aglar,Apple,American,B,FC,200,300,250
16-11-2022,Shopian,Aglar,Apple,American,A,FC,425,575,500
16-11-2022,Shopian,Aglar,Apple,American,B,FC,200,300,250
17-11-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
17-11-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
18-11-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
18-11-2022,Shopian,Aglar,Apple,American,B,FC,225,375,300
19-11-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
19-11-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
20-11-2022,Shopian,Aglar,Apple,American,A,,,,
20-11-2022,Shopian,Aglar,Apple,American,B,,,,
21-11-2022,Shopian,Aglar,Apple,American,A,FC,425,575,500
21-11-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
22-11-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
22-11-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
23-11-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
23-11-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
24-11-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
24-11-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
25-11-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
25-11-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
26-11-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
26-11-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
27-11-2022,Shopian,Aglar,Apple,American,A,,,,
27-11-2022,Shopian,Aglar,Apple,American,B,,,,
28-11-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
28-11-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
29-11-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
29-11-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
30-11-2022,Shopian,Aglar,Apple,American,A,FC,450,550,500
30-11-2022,Shopian,Aglar,Apple,American,B,FC,250,350,300
01-10-2023,Shopian,Aglar,Apple,American,A,,,,
01-10-2023,Shopian,Aglar,Apple,American,B,,,,
02-10-2023,Shopian,Aglar,Apple,American,A,,,,
02-10-2023,Shopian,Aglar,Apple,American,B,,,,
03-10-2023,Shopian,Aglar,Apple,American,A,,,,
03-10-2023,Shopian,Aglar,Apple,American,B,,,,
04-10-2023,Shopian,Aglar,Apple,American,A,,,,
04-10-2023,Shopian,Aglar,Apple,American,B,,,,
05-10-2023,Shopian,Aglar,Apple,American,A,,,,
05-10-2023,Shopian,Aglar,Apple,American,B,,,,
06-10-2023,Shopian,Aglar,Apple,American,A,,,,
06-10-2023,Shopian,Aglar,Apple,American,B,,,,
07-10-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
07-10-2023,Shopian,Aglar,Apple,American,B,FC,500,600,550
08-10-2023,Shopian,Aglar,Apple,American,A,,,,
08-10-2023,Shopian,Aglar,Apple,American,B,,,,
09-10-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
09-10-2023,Shopian,Aglar,Apple,American,B,FC,500,600,550
10-10-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
10-10-2023,Shopian,Aglar,Apple,American,B,FC,500,600,550
11-10-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
11-10-2023,Shopian,Aglar,Apple,American,B,FC,500,600,550
12-10-2023,Shopian,Aglar,Apple,American,A,,,,
12-10-2023,Shopian,Aglar,Apple,American,B,,,,
13-10-2023,Shopian,Aglar,Apple,American,A,FC,800,900,850
13-10-2023,Shopian,Aglar,Apple,American,B,FC,400,500,450
14-10-2023,Shopian,Aglar,Apple,American,A,FC,800,900,850
14-10-2023,Shopian,Aglar,Apple,American,B,FC,400,500,450
15-10-2023,Shopian,Aglar,Apple,American,A,,,,
15-10-2023,Shopian,Aglar,Apple,American,B,,,,
16-10-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
16-10-2023,Shopian,Aglar,Apple,American,B,FC,300,500,400
17-10-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
17-10-2023,Shopian,Aglar,Apple,American,B,FC,300,500,400
18-10-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
18-10-2023,Shopian,Aglar,Apple,American,B,FC,300,500,400
19-10-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
19-10-2023,Shopian,Aglar,Apple,American,B,FC,300,500,400
20-10-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
20-10-2023,Shopian,Aglar,Apple,American,B,FC,300,500,400
21-10-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
21-10-2023,Shopian,Aglar,Apple,American,B,FC,300,500,400
22-10-2023,Shopian,Aglar,Apple,American,A,,,,
22-10-2023,Shopian,Aglar,Apple,American,B,,,,
23-10-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
23-10-2023,Shopian,Aglar,Apple,American,B,FC,300,500,400
24-10-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
24-10-2023,Shopian,Aglar,Apple,American,B,FC,300,500,400
25-10-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
25-10-2023,Shopian,Aglar,Apple,American,B,FC,300,500,400
26-10-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
26-10-2023,Shopian,Aglar,Apple,American,B,FC,300,500,400
27-10-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
27-10-2023,Shopian,Aglar,Apple,American,B,FC,300,500,400
28-10-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
28-10-2023,Shopian,Aglar,Apple,American,B,FC,300,500,400
29-10-2023,Shopian,Aglar,Apple,American,A,,,,
29-10-2023,Shopian,Aglar,Apple,American,B,,,,
30-10-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
30-10-2023,Shopian,Aglar,Apple,American,B,FC,300,500,400
31-10-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
31-10-2023,Shopian,Aglar,Apple,American,B,FC,300,500,400
01-11-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
01-11-2023,Shopian,Aglar,Apple,American,B,FC,300,500,400
02-11-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
02-11-2023,Shopian,Aglar,Apple,American,B,FC,300,450,375
03-11-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
03-11-2023,Shopian,Aglar,Apple,American,B,FC,300,500,400
04-11-2023,Shopian,Aglar,Apple,American,A,FC,600,800,700
04-11-2023,Shopian,Aglar,Apple,American,B,FC,300,500,400
05-11-2023,Shopian,Aglar,Apple,American,A,,,,
05-11-2023,Shopian,Aglar,Apple,American,B,,,,
