Sr. No.,Market Name,Fruit/Crop,Fruit/Crop Variety,Date/Time,Price (per quintal)
,F&V Mandi Narwal,Apple,condition-small,2005-10-25,2188.0
,Kolkata Mandi,Apple,apple-medium,2005-10-25,1875.0
,F & V Market Ganderbal,Apple,others-medium,2005-10-25,1472.0
,F & V Market Ganderbal,Apple,american-medium,2005-10-25,1875.0
,F&V Mandi Narwal,Apple,golden-small,2005-10-25,1472.0
,F&V Mandi Narwal,Apple,maharaji-large,2005-10-25,1406.0
,F&V Mandi Narwal,Apple,american-large,2005-10-25,2250.0
,F&V Mandi Narwal,Apple,delicious-large,2005-10-25,1500.0
,F&V Mandi Narwal,Apple,golden-medium,2005-10-25,1806.0
,F & V Market Ganderbal,Apple,american-large,2005-10-25,2250.0
,Mumbai Mandi (Vashi),Apple,others,2005-10-25,2250.0
,F & V Market Ganderbal,Apple,others-small,2005-10-25,1111.0
,F & V Market Ganderbal,Apple,delicious-small,2005-10-25,2188.0
,F&V Mandi Narwal,Apple,american-medium,2005-10-25,1875.0
,Kolkata Mandi,Apple,apple-large,2005-10-25,2250.0
,F & V Market Ganderbal,Apple,hazratbali-large,2005-10-25,1500.0
,F & V Market Ganderbal,Apple,american-small,2005-10-25,1250.0
,F&V Mandi Narwal,Apple,american-small,2005-10-25,1250.0
,F&V Mandi Narwal,Apple,hazratbali-large,2005-10-25,1111.0
,Kolkata Mandi,Apple,apple-small,2005-10-25,1250.0
,F&V Mandi Narwal,Apple,kesri-small,2005-10-25,2375.0
,F & V Market Ganderbal,Apple,delicious-medium,2005-10-25,2813.0
,F&V Mandi Narwal,Apple,krd-medium,2005-10-25,2000.0
,F & V Market Ganderbal,Apple,others-large,2005-10-25,1806.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2005-10-25,2188.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2005-10-23,2188.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2005-10-23,1719.0
,F & V Market Parimpora Srinagar,Apple,maharaji-small,2005-10-23,1350.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2005-10-23,1500.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2005-10-23,2656.0
,F & V Market Parimpora Srinagar,Apple,maharaji-medium,2005-10-23,1800.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2005-10-23,2656.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2005-10-23,2188.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2005-10-23,2100.0
,Delhi Mandi,Apple,delicious-medium,2005-10-23,2188.0
,Delhi Mandi,Apple,krd-medium,2005-10-23,1800.0
,Delhi Mandi,Apple,golden-large,2005-10-23,1719.0
,Delhi Mandi,Apple,krd-small,2005-10-23,1350.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2005-10-23,1500.0
,Delhi Mandi,Apple,krd-large,2005-10-23,2100.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2005-10-23,2656.0
,Mega F & V Aglar Shopian,Apple,others-large,2005-10-23,1719.0
,Delhi Mandi,Apple,delicious-small,2005-10-23,1500.0
,Mega F & V Aglar Shopian,Apple,krd-large,2005-10-23,2188.0
,Delhi Mandi,Apple,delicious-large,2005-10-23,2656.0
,F&V Mandi Narwal,Apple,krd-medium,2005-10-23,1800.0
,F&V Mandi Narwal,Apple,kesri-small,2005-10-23,2100.0
,F&V Mandi Narwal,Apple,condition-medium,2005-10-23,2656.0
,F & V Market Ganderbal,Apple,others-large,2005-10-23,1719.0
,F&V Mandi Narwal,Apple,maharaji-large,2005-10-23,1350.0
,F & V Market Ganderbal,Apple,delicious-medium,2005-10-23,2656.0
,F & V Market Ganderbal,Apple,hazratbali-large,2005-10-23,1500.0
,F&V Mandi Narwal,Apple,condition-small,2005-10-23,2188.0
,F & V Market Ganderbal,Apple,delicious-small,2005-10-23,2188.0
,F&V Mandi Narwal,Apple,golden-medium,2005-10-23,1719.0
,F&V Mandi Narwal,Apple,delicious-large,2005-10-23,1500.0
,F&V Mandi Narwal,Apple,american-small,2005-10-21,1250.0
,F & V Market Ganderbal,Apple,american-medium,2005-10-21,1875.0
,F & V Market Ganderbal,Apple,american-large,2005-10-21,2500.0
,F&V Mandi Narwal,Apple,american-medium,2005-10-21,1875.0
,F&V Mandi Narwal,Apple,krd-medium,2005-10-21,1800.0
,F & V Market Ganderbal,Apple,american-small,2005-10-21,1250.0
,Mumbai Mandi (Vashi),Apple,others,2005-10-21,2500.0
,F&V Mandi Narwal,Apple,maharaji-large,2005-10-21,1350.0
,F & V Market Ganderbal,Apple,delicious-medium,2005-10-21,2750.0
,F&V Mandi Narwal,Apple,american-large,2005-10-21,2500.0
,F & V Market Ganderbal,Apple,delicious-small,2005-10-21,2188.0
,F&V Mandi Narwal,Apple,condition-medium,2005-10-21,2750.0
,F&V Mandi Narwal,Apple,kesri-small,2005-10-21,2250.0
,F&V Mandi Narwal,Apple,delicious-large,2005-10-21,1500.0
,F & V Market Ganderbal,Apple,others-medium,2005-10-21,1250.0
,Kolkata Mandi,Apple,apple-small,2005-10-21,1250.0
,Kolkata Mandi,Apple,apple-medium,2005-10-21,1875.0
,F & V Market Ganderbal,Apple,others-large,2005-10-21,1719.0
,Kolkata Mandi,Apple,apple-large,2005-10-21,2500.0
,F&V Mandi Narwal,Apple,golden-medium,2005-10-21,1719.0
,F & V Market Ganderbal,Apple,hazratbali-large,2005-10-21,1500.0
,F&V Mandi Narwal,Apple,condition-small,2005-10-21,2188.0
,F&V Mandi Narwal,Apple,golden-small,2005-10-21,1250.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2005-10-21,2188.0
,F & V Market Parimpora Srinagar,Apple,american-small,2005-10-21,1250.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-medium,2005-10-21,1250.0
,"F&V Market Pachaar, Pulwama",Apple,american-large,2005-10-21,2500.0
,"F&V Market Pachaar, Pulwama",Apple,american-medium,2005-10-21,1875.0
,F & V Market Parimpora Srinagar,Apple,american-large,2005-10-21,2500.0
,"F&V Market Pachaar, Pulwama",Apple,delicious-large,2005-10-21,1250.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2005-10-21,2250.0
,F & V Market Parimpora Srinagar,Apple,maharaji-medium,2005-10-21,1800.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2005-10-21,2750.0
,F & V Market Parimpora Srinagar,Apple,american-medium,2005-10-21,1875.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2005-10-21,1719.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2005-10-21,2750.0
,F & V Market Parimpora Srinagar,Apple,maharaji-small,2005-10-21,1350.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2005-10-21,1500.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2005-10-21,2188.0
,Delhi Mandi,Apple,delicious-medium,2005-10-21,2188.0
,Delhi Mandi,Apple,krd-medium,2005-10-21,1800.0
,Delhi Mandi,Apple,golden-medium,2005-10-21,1250.0
,Delhi Mandi,Apple,american-large,2005-10-21,2500.0
,Delhi Mandi,Apple,american-small,2005-10-21,1250.0
,Mega F & V Aglar Shopian,Apple,others-medium,2005-10-21,1250.0
,Delhi Mandi,Apple,golden-large,2005-10-21,1719.0
,Mega F & V Aglar Shopian,Apple,american-large,2005-10-21,2500.0
,Delhi Mandi,Apple,krd-small,2005-10-21,1350.0
,Mega F & V Aglar Shopian,Apple,american-medium,2005-10-21,1875.0
,Delhi Mandi,Apple,krd-large,2005-10-21,2250.0
,Mega F & V Aglar Shopian,Apple,delicious-large,2005-10-21,1250.0
,Delhi Mandi,Apple,delicious-small,2005-10-21,1500.0
,Delhi Mandi,Apple,delicious-large,2005-10-21,2750.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2005-10-21,1500.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2005-10-21,2750.0
,Mega F & V Aglar Shopian,Apple,krd-large,2005-10-21,2188.0
,Mega F & V Aglar Shopian,Apple,others-large,2005-10-21,1719.0
,Delhi Mandi,Apple,american-medium,2005-10-21,1875.0
,Delhi Mandi,Apple,golden-medium,2005-10-20,3056.0
,Mega F & V Aglar Shopian,Apple,delicious-large,2005-10-20,1125.0
,Mega F & V Aglar Shopian,Apple,american-large,2005-10-20,2063.0
,Mega F & V Aglar Shopian,Apple,american-medium,2005-10-20,1625.0
,Delhi Mandi,Apple,rd-small,2005-10-20,3056.0
,Delhi Mandi,Apple,american-large,2005-10-20,2063.0
,Delhi Mandi,Apple,american-small,2005-10-20,1125.0
,Delhi Mandi,Apple,krd-large,2005-10-20,2000.0
,Mega F & V Aglar Shopian,Apple,others-medium,2005-10-20,3056.0
,Delhi Mandi,Apple,rd-medium,2005-10-20,4167.0
,Mega F & V Aglar Shopian,Apple,krd-large,2005-10-20,2000.0
,Delhi Mandi,Apple,delicious-medium,2005-10-20,2000.0
,Delhi Mandi,Apple,rd-large,2005-10-20,4722.0
,Delhi Mandi,Apple,delicious-large,2005-10-20,2500.0
,Delhi Mandi,Apple,krd-medium,2005-10-20,1500.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2005-10-20,2500.0
,Delhi Mandi,Apple,american-medium,2005-10-20,1625.0
,F & V Market Parimpora Srinagar,Apple,american-small,2005-10-20,1125.0
,"F&V Market Pachaar, Pulwama",Apple,delicious-large,2005-10-20,1125.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2005-10-20,2500.0
,"F&V Market Pachaar, Pulwama",Apple,american-large,2005-10-20,2063.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2005-10-20,2000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-medium,2005-10-20,1500.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-medium,2005-10-20,3056.0
,"F&V Market Pachaar, Pulwama",Apple,american-medium,2005-10-20,1625.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2005-10-20,2000.0
,F & V Market Parimpora Srinagar,Apple,american-large,2005-10-20,2063.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2005-10-20,2500.0
,F & V Market Parimpora Srinagar,Apple,american-medium,2005-10-20,1625.0
,F & V Market Ganderbal,Apple,american-large,2005-10-20,2063.0
,F & V Market Ganderbal,Apple,american-small,2005-10-20,1125.0
,Kolkata Mandi,Apple,apple-large,2005-10-20,2063.0
,F & V Market Ganderbal,Apple,american-medium,2005-10-20,1625.0
,F&V Mandi Narwal,Apple,american-medium,2005-10-20,1625.0
,Kolkata Mandi,Apple,apple-medium,2005-10-20,1625.0
,Mumbai Mandi (Vashi),Apple,others,2005-10-20,2063.0
,F&V Mandi Narwal,Apple,american-small,2005-10-20,1125.0
,F&V Mandi Narwal,Apple,american-large,2005-10-20,2063.0
,Kolkata Mandi,Apple,apple-small,2005-10-20,1125.0
,F&V Mandi Narwal,Apple,golden-small,2005-10-20,3056.0
,F&V Mandi Narwal,Apple,kesri-small,2005-10-20,2000.0
,F & V Market Ganderbal,Apple,others-medium,2005-10-20,3056.0
,F&V Mandi Narwal,Apple,condition-medium,2005-10-20,2500.0
,F & V Market Ganderbal,Apple,delicious-small,2005-10-20,2000.0
,F&V Mandi Narwal,Apple,krd-medium,2005-10-20,1500.0
,F & V Market Ganderbal,Apple,delicious-medium,2005-10-20,2500.0
,F&V Mandi Narwal,Apple,condition-small,2005-10-20,2000.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2005-10-20,2000.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2005-10-19,2000.0
,F & V Market Parimpora Srinagar,Apple,american-large,2005-10-19,2125.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2005-10-19,2000.0
,F & V Market Parimpora Srinagar,Apple,american-medium,2005-10-19,1688.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2005-10-19,2000.0
,"F&V Market Pachaar, Pulwama",Apple,american-large,2005-10-19,2125.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2005-10-19,1250.0
,"F&V Market Pachaar, Pulwama",Apple,american-medium,2005-10-19,1688.0
,F & V Market Parimpora Srinagar,Apple,american-small,2005-10-19,1125.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2005-10-19,2500.0
,F & V Market Parimpora Srinagar,Apple,maharaji-small,2005-10-19,1200.0
,F & V Market Parimpora Srinagar,Apple,maharaji-medium,2005-10-19,1500.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-medium,2005-10-19,1444.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-small,2005-10-19,1111.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2005-10-19,1667.0
,"F&V Market Pachaar, Pulwama",Apple,delicious-large,2005-10-19,1125.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2005-10-19,2500.0
,Mega F & V Aglar Shopian,Apple,krd-large,2005-10-19,2000.0
,Delhi Mandi,Apple,krd-small,2005-10-19,1200.0
,Delhi Mandi,Apple,american-small,2005-10-19,1125.0
,Delhi Mandi,Apple,delicious-medium,2005-10-19,2000.0
,Mega F & V Aglar Shopian,Apple,american-large,2005-10-19,2125.0
,Mega F & V Aglar Shopian,Apple,others-medium,2005-10-19,1444.0
,Mega F & V Aglar Shopian,Apple,american-medium,2005-10-19,1688.0
,Delhi Mandi,Apple,american-large,2005-10-19,2125.0
,Delhi Mandi,Apple,rd-small,2005-10-19,3194.0
,Delhi Mandi,Apple,krd-large,2005-10-19,2000.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2005-10-19,2500.0
,Delhi Mandi,Apple,golden-medium,2005-10-19,1444.0
,Mega F & V Aglar Shopian,Apple,delicious-large,2005-10-19,1125.0
,Delhi Mandi,Apple,delicious-small,2005-10-19,1250.0
,Delhi Mandi,Apple,golden-small,2005-10-19,1111.0
,Delhi Mandi,Apple,krd-medium,2005-10-19,1500.0
,Delhi Mandi,Apple,delicious-large,2005-10-19,2500.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2005-10-19,1250.0
,Delhi Mandi,Apple,rd-large,2005-10-19,4778.0
,Delhi Mandi,Apple,american-medium,2005-10-19,1688.0
,Delhi Mandi,Apple,rd-medium,2005-10-19,4167.0
,Mega F & V Aglar Shopian,Apple,others-large,2005-10-19,1667.0
,Delhi Mandi,Apple,golden-large,2005-10-19,1667.0
,F&V Mandi Narwal,Apple,american-large,2005-10-19,2125.0
,Kolkata Mandi,Apple,apple-small,2005-10-19,1125.0
,F&V Mandi Narwal,Apple,condition-small,2005-10-19,2000.0
,F & V Market Ganderbal,Apple,delicious-small,2005-10-19,2000.0
,F & V Market Ganderbal,Apple,american-medium,2005-10-19,1688.0
,F & V Market Ganderbal,Apple,others-medium,2005-10-19,1444.0
,F & V Market Ganderbal,Apple,american-small,2005-10-19,1125.0
,F & V Market Ganderbal,Apple,american-large,2005-10-19,2125.0
,F&V Mandi Narwal,Apple,hazratbali-large,2005-10-19,1111.0
,F&V Mandi Narwal,Apple,golden-medium,2005-10-19,1667.0
,F & V Market Ganderbal,Apple,others-small,2005-10-19,1111.0
,F&V Mandi Narwal,Apple,condition-medium,2005-10-19,2500.0
,Kolkata Mandi,Apple,apple-medium,2005-10-19,1688.0
,F & V Market Ganderbal,Apple,others-large,2005-10-19,1667.0
,F&V Mandi Narwal,Apple,kesri-small,2005-10-19,2000.0
,F&V Mandi Narwal,Apple,american-small,2005-10-19,1125.0
,Mumbai Mandi (Vashi),Apple,others,2005-10-19,2125.0
,F & V Market Ganderbal,Apple,delicious-medium,2005-10-19,2500.0
,Kolkata Mandi,Apple,apple-large,2005-10-19,2125.0
,F&V Mandi Narwal,Apple,delicious-large,2005-10-19,1250.0
,F&V Mandi Narwal,Apple,golden-small,2005-10-19,1444.0
,F&V Mandi Narwal,Apple,maharaji-large,2005-10-19,1200.0
,F&V Mandi Narwal,Apple,american-medium,2005-10-19,1688.0
,F&V Mandi Narwal,Apple,krd-medium,2005-10-19,1500.0
,F & V Market Ganderbal,Apple,hazratbali-large,2005-10-19,1250.0
,Kolkata Mandi,Apple,apple-large,2005-10-18,2063.0
,F&V Mandi Narwal,Apple,golden-medium,2005-10-18,3722.0
,F&V Mandi Narwal,Apple,kesri-small,2005-10-18,2000.0
,F&V Mandi Narwal,Apple,condition-medium,2005-10-18,2344.0
,F & V Market Ganderbal,Apple,american-large,2005-10-18,2063.0
,F&V Mandi Narwal,Apple,american-small,2005-10-18,1063.0
,F&V Mandi Narwal,Apple,hazratbali-large,2005-10-18,2389.0
,F & V Market Ganderbal,Apple,american-medium,2005-10-18,1625.0
,F&V Mandi Narwal,Apple,american-large,2005-10-18,2063.0
,F&V Mandi Narwal,Apple,american-medium,2005-10-18,1625.0
,F & V Market Ganderbal,Apple,others-large,2005-10-18,3722.0
,F & V Market Ganderbal,Apple,others-small,2005-10-18,2389.0
,F&V Mandi Narwal,Apple,krd-medium,2005-10-18,1500.0
,F & V Market Ganderbal,Apple,american-small,2005-10-18,1063.0
,F&V Mandi Narwal,Apple,golden-small,2005-10-18,3056.0
,F&V Mandi Narwal,Apple,delicious-large,2005-10-18,1250.0
,F&V Mandi Narwal,Apple,condition-small,2005-10-18,1875.0
,Kolkata Mandi,Apple,apple-medium,2005-10-18,1625.0
,F & V Market Ganderbal,Apple,delicious-small,2005-10-18,1875.0
,Mumbai Mandi (Vashi),Apple,others,2005-10-18,2063.0
,F&V Mandi Narwal,Apple,maharaji-large,2005-10-18,1200.0
,F & V Market Ganderbal,Apple,hazratbali-large,2005-10-18,1250.0
,F & V Market Ganderbal,Apple,delicious-medium,2005-10-18,2344.0
,Kolkata Mandi,Apple,apple-small,2005-10-18,1063.0
,F & V Market Ganderbal,Apple,others-medium,2005-10-18,3056.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-small,2005-10-18,2389.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-medium,2005-10-18,3056.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2005-10-18,1250.0
,F & V Market Parimpora Srinagar,Apple,maharaji-small,2005-10-18,1200.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2005-10-18,3722.0
,"F&V Market Pachaar, Pulwama",Apple,american-large,2005-10-18,2063.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2005-10-18,1875.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2005-10-18,2000.0
,F & V Market Parimpora Srinagar,Apple,american-large,2005-10-18,2063.0
,"F&V Market Pachaar, Pulwama",Apple,delicious-large,2005-10-18,1063.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2005-10-18,2344.0
,F & V Market Parimpora Srinagar,Apple,american-small,2005-10-18,1063.0
,F & V Market Parimpora Srinagar,Apple,maharaji-medium,2005-10-18,1500.0
,F & V Market Parimpora Srinagar,Apple,american-medium,2005-10-18,1625.0
,"F&V Market Pachaar, Pulwama",Apple,american-medium,2005-10-18,1625.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2005-10-18,2344.0
,"F&V Market Pachaar, Pulwama",Apple,others-medium,2005-10-18,1875.0
,Delhi Mandi,Apple,krd-large,2005-10-18,2000.0
,Delhi Mandi,Apple,golden-small,2005-10-18,2389.0
,Mega F & V Aglar Shopian,Apple,krd-large,2005-10-18,1875.0
,Delhi Mandi,Apple,krd-small,2005-10-18,1200.0
,Delhi Mandi,Apple,delicious-large,2005-10-18,2344.0
,Mega F & V Aglar Shopian,Apple,delicious-large,2005-10-18,1063.0
,Delhi Mandi,Apple,rd-large,2005-10-18,4889.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2005-10-18,1250.0
,Delhi Mandi,Apple,american-small,2005-10-18,1063.0
,Mega F & V Aglar Shopian,Apple,american-large,2005-10-18,2063.0
,Delhi Mandi,Apple,golden-large,2005-10-18,3722.0
,Delhi Mandi,Apple,rd-small,2005-10-18,3333.0
,Delhi Mandi,Apple,golden-medium,2005-10-18,3056.0
,Delhi Mandi,Apple,delicious-small,2005-10-18,1250.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2005-10-18,2344.0
,Delhi Mandi,Apple,american-large,2005-10-18,2063.0
,Delhi Mandi,Apple,delicious-medium,2005-10-18,1875.0
,Delhi Mandi,Apple,rd-medium,2005-10-18,4167.0
,Mega F & V Aglar Shopian,Apple,others-medium,2005-10-18,3056.0
,Delhi Mandi,Apple,american-medium,2005-10-18,1625.0
,Mega F & V Aglar Shopian,Apple,others-large,2005-10-18,3722.0
,Delhi Mandi,Apple,krd-medium,2005-10-18,1500.0
,Mega F & V Aglar Shopian,Apple,american-medium,2005-10-18,1625.0
,Delhi Mandi,Apple,rd-medium,2005-10-17,4167.0
,Mega F & V Aglar Shopian,Apple,delicious-large,2005-10-17,1063.0
,Delhi Mandi,Apple,delicious-small,2005-10-17,1313.0
,Mega F & V Aglar Shopian,Apple,american-medium,2005-10-17,1625.0
,Delhi Mandi,Apple,krd-medium,2005-10-17,4167.0
,Delhi Mandi,Apple,krd-small,2005-10-17,3333.0
,Mega F & V Aglar Shopian,Apple,hazratbali-large,2005-10-17,2313.0
,Delhi Mandi,Apple,delicious-large,2005-10-17,2313.0
,Mega F & V Aglar Shopian,Apple,krd-medium,2005-10-17,1313.0
,Delhi Mandi,Apple,golden-small,2005-10-17,2389.0
,Mega F & V Aglar Shopian,Apple,others-medium,2005-10-17,3056.0
,Mega F & V Aglar Shopian,Apple,krd-large,2005-10-17,1813.0
,Delhi Mandi,Apple,american-small,2005-10-17,1063.0
,Delhi Mandi,Apple,golden-large,2005-10-17,3722.0
,Delhi Mandi,Apple,rd-large,2005-10-17,4722.0
,Mega F & V Aglar Shopian,Apple,others-large,2005-10-17,3722.0
,Delhi Mandi,Apple,delicious-medium,2005-10-17,1813.0
,Delhi Mandi,Apple,american-large,2005-10-17,2063.0
,Delhi Mandi,Apple,american-medium,2005-10-17,1625.0
,Delhi Mandi,Apple,golden-medium,2005-10-17,3056.0
,Mega F & V Aglar Shopian,Apple,american-large,2005-10-17,2063.0
,Delhi Mandi,Apple,rd-small,2005-10-17,3333.0
,Delhi Mandi,Apple,krd-large,2005-10-17,4722.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-medium,2005-10-17,3056.0
,F & V Market Parimpora Srinagar,Apple,american-large,2005-10-17,2063.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2005-10-17,3722.0
,"F&V Market Pachaar, Pulwama",Apple,krd-medium,2005-10-17,2313.0
,F & V Market Parimpora Srinagar,Apple,maharaji-small,2005-10-17,3333.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-small,2005-10-17,2389.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2005-10-17,2313.0
,"F&V Market Pachaar, Pulwama",Apple,delicious-large,2005-10-17,1063.0
,F & V Market Parimpora Srinagar,Apple,american-medium,2005-10-17,1625.0
,F & V Market Parimpora Srinagar,Apple,delicious-small,2005-10-17,1313.0
,"F&V Market Pachaar, Pulwama",Apple,american-medium,2005-10-17,1625.0
,F & V Market Parimpora Srinagar,Apple,american-small,2005-10-17,1063.0
,F & V Market Parimpora Srinagar,Apple,maharaji-medium,2005-10-17,4167.0
,"F&V Market Pachaar, Pulwama",Apple,american-large,2005-10-17,2063.0
,F & V Market Parimpora Srinagar,Apple,delicious-medium,2005-10-17,1813.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2005-10-17,4722.0
,Kolkata Mandi,Apple,apple-medium,2005-10-17,1625.0
,F & V Market Ganderbal,Apple,delicious-small,2005-10-17,1813.0
,F&V Mandi Narwal,Apple,delicious-large,2005-10-17,1313.0
,F & V Market Ganderbal,Apple,others-small,2005-10-17,2389.0
,F&V Mandi Narwal,Apple,golden-medium,2005-10-17,3722.0
,F & V Market Ganderbal,Apple,hazratbali-large,2005-10-17,1313.0
,F & V Market Ganderbal,Apple,american-large,2005-10-17,2063.0
,F&V Mandi Narwal,Apple,american-medium,2005-10-17,1625.0
,F & V Market Ganderbal,Apple,others-large,2005-10-17,3722.0
,F&V Mandi Narwal,Apple,krd-medium,2005-10-17,4167.0
,F & V Market Ganderbal,Apple,american-small,2005-10-17,1063.0
,F&V Mandi Narwal,Apple,condition-small,2005-10-17,1813.0
,F&V Mandi Narwal,Apple,american-large,2005-10-17,2063.0
,Mumbai Mandi (Vashi),Apple,others,2005-10-17,2063.0
,F&V Mandi Narwal,Apple,maharaji-large,2005-10-17,3333.0
,F & V Market Ganderbal,Apple,delicious-medium,2005-10-17,2313.0
