Date,District,Market,Fruit,Variety,Grade,Min Price,Max Price,Avg Price
6/17/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,80,100,90
6/18/2023,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
6/18/2023,Azadpur,Azadpur,Cherry,Misri,Special,120,150,135
6/18/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,80,100,90
6/19/2023,Azadpur,Azadpur,Cherry,Misri,Super,150,170,160
6/19/2023,Azadpur,Azadpur,Cherry,Misri,Special,110,140,125
6/19/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,70,100,85
6/20/2023,Azadpur,Azadpur,Cherry,Misri,Super,150,170,160
6/20/2023,Azadpur,Azadpur,Cherry,Misri,Special,110,140,125
6/20/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,70,100,85
6/21/2023,Azadpur,Azadpur,Cherry,Misri,Super,150,170,160
6/21/2023,Azadpur,Azadpur,Cherry,Misri,Special,110,140,125
6/21/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,70,100,85
6/22/2023,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
6/22/2023,Azadpur,Azadpur,Cherry,Misri,Special,120,150,135
6/22/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,80,110,95
6/23/2023,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
6/23/2023,Azadpur,Azadpur,Cherry,Misri,Special,120,150,135
6/23/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,80,110,95
6/24/2023,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
6/24/2023,Azadpur,Azadpur,Cherry,Misri,Special,120,150,135
6/24/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,80,110,95
6/25/2023,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
6/25/2023,Azadpur,Azadpur,Cherry,Misri,Special,120,150,135
6/25/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,80,110,95
6/26/2023,Azadpur,Azadpur,Cherry,Misri,Super,140,160,150
6/26/2023,Azadpur,Azadpur,Cherry,Misri,Special,100,130,115
6/26/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,70,90,80
6/27/2023,Azadpur,Azadpur,Cherry,Misri,Super,140,160,150
6/27/2023,Azadpur,Azadpur,Cherry,Misri,Special,100,130,115
6/27/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,70,90,80
6/28/2023,Azadpur,Azadpur,Cherry,Misri,Super,140,160,150
6/28/2023,Azadpur,Azadpur,Cherry,Misri,Special,100,130,115
6/28/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,70,90,80
6/29/2023,Azadpur,Azadpur,Cherry,Misri,Super,140,160,150
6/29/2023,Azadpur,Azadpur,Cherry,Misri,Special,100,130,115
6/29/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,70,90,80
6/30/2023,Azadpur,Azadpur,Cherry,Misri,Super,140,160,150
6/30/2023,Azadpur,Azadpur,Cherry,Misri,Special,100,130,115
6/30/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,70,90,80
7/1/2023,Azadpur,Azadpur,Cherry,Misri,Super,140,160,150
7/1/2023,Azadpur,Azadpur,Cherry,Misri,Special,100,130,115
7/1/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,70,90,80
7/2/2023,Azadpur,Azadpur,Cherry,Misri,Super,140,160,150
7/2/2023,Azadpur,Azadpur,Cherry,Misri,Special,100,130,115
7/2/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,70,90,80
7/3/2023,Azadpur,Azadpur,Cherry,Misri,Super,140,160,150
7/3/2023,Azadpur,Azadpur,Cherry,Misri,Special,100,130,115
7/3/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,70,90,80
7/4/2023,Azadpur,Azadpur,Cherry,Misri,Super,140,160,150
7/4/2023,Azadpur,Azadpur,Cherry,Misri,Special,100,130,115
7/4/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,70,90,80
7/5/2023,Azadpur,Azadpur,Cherry,Misri,Super,140,160,150
7/5/2023,Azadpur,Azadpur,Cherry,Misri,Special,100,130,115
7/5/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,70,90,80
7/6/2023,Azadpur,Azadpur,Cherry,Misri,Super,140,160,150
7/6/2023,Azadpur,Azadpur,Cherry,Misri,Special,100,130,115
7/6/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,70,90,80
7/7/2023,Azadpur,Azadpur,Cherry,Misri,Super,140,160,150
7/7/2023,Azadpur,Azadpur,Cherry,Misri,Special,100,130,115
7/7/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,70,90,80
7/8/2023,Azadpur,Azadpur,Cherry,Misri,Super,140,160,150
7/8/2023,Azadpur,Azadpur,Cherry,Misri,Special,100,130,115
7/8/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,70,90,80
7/9/2023,Azadpur,Azadpur,Cherry,Misri,Super,140,160,150
7/9/2023,Azadpur,Azadpur,Cherry,Misri,Special,100,130,115
7/9/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,70,90,80
7/10/2023,Azadpur,Azadpur,Cherry,Misri,Super,140,160,150
7/10/2023,Azadpur,Azadpur,Cherry,Misri,Special,100,130,115
7/10/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,70,90,80
7/11/2023,Azadpur,Azadpur,Cherry,Misri,Super,140,160,150
7/11/2023,Azadpur,Azadpur,Cherry,Misri,Special,100,130,115
7/11/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,70,90,80
7/12/2023,Azadpur,Azadpur,Cherry,Misri,Super,140,160,150
7/12/2023,Azadpur,Azadpur,Cherry,Misri,Special,100,130,115
7/12/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,70,90,80
7/13/2023,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
7/13/2023,Azadpur,Azadpur,Cherry,Misri,Special,120,150,135
7/13/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,80,100,90
7/14/2023,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
7/14/2023,Azadpur,Azadpur,Cherry,Misri,Special,120,150,135
7/14/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,80,100,90
7/15/2023,Azadpur,Azadpur,Cherry,Misri,Super,160,180,170
7/15/2023,Azadpur,Azadpur,Cherry,Misri,Special,120,150,135
7/15/2023,Azadpur,Azadpur,Cherry,Misri,Fancy,80,100,90
6/10/2024,Azadpur,Azadpur,Cherry,Misri,Super,260,320,290
6/10/2024,Azadpur,Azadpur,Cherry,Misri,Special,210,250,230
6/10/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,150,180,165
6/11/2024,Azadpur,Azadpur,Cherry,Misri,Super,260,320,290
6/11/2024,Azadpur,Azadpur,Cherry,Misri,Special,210,250,230
6/11/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,150,180,165
6/12/2024,Azadpur,Azadpur,Cherry,Misri,Super,260,320,290
6/12/2024,Azadpur,Azadpur,Cherry,Misri,Special,210,250,230
6/12/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,150,180,165
6/13/2024,Azadpur,Azadpur,Cherry,Misri,Super,260,320,290
6/13/2024,Azadpur,Azadpur,Cherry,Misri,Special,210,250,230
6/13/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,150,180,165
6/14/2024,Azadpur,Azadpur,Cherry,Misri,Super,260,320,290
6/14/2024,Azadpur,Azadpur,Cherry,Misri,Special,210,250,230
6/14/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,150,180,165
6/15/2024,Azadpur,Azadpur,Cherry,Misri,Super,260,320,290
6/15/2024,Azadpur,Azadpur,Cherry,Misri,Special,210,250,230
6/15/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,150,180,165
6/16/2024,Azadpur,Azadpur,Cherry,Misri,Super,260,320,290
6/16/2024,Azadpur,Azadpur,Cherry,Misri,Special,210,250,230
6/16/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,150,180,165
6/17/2024,Azadpur,Azadpur,Cherry,Misri,Super,290,320,305
6/17/2024,Azadpur,Azadpur,Cherry,Misri,Special,230,280,255
6/17/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,200,220,210
6/18/2024,Azadpur,Azadpur,Cherry,Misri,Super,290,320,305
6/18/2024,Azadpur,Azadpur,Cherry,Misri,Special,230,280,255
6/18/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,200,220,210
6/19/2024,Azadpur,Azadpur,Cherry,Misri,Super,290,320,305
6/19/2024,Azadpur,Azadpur,Cherry,Misri,Special,230,280,255
6/19/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,200,220,210
6/20/2024,Azadpur,Azadpur,Cherry,Misri,Super,290,320,305
6/20/2024,Azadpur,Azadpur,Cherry,Misri,Special,230,280,255
6/20/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,200,220,210
6/21/2024,Azadpur,Azadpur,Cherry,Misri,Super,290,320,305
6/21/2024,Azadpur,Azadpur,Cherry,Misri,Special,230,280,255
6/21/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,200,220,210
6/22/2024,Azadpur,Azadpur,Cherry,Misri,Super,290,320,305
6/22/2024,Azadpur,Azadpur,Cherry,Misri,Special,230,280,255
6/22/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,200,220,210
6/23/2024,Azadpur,Azadpur,Cherry,Misri,Super,290,320,305
6/23/2024,Azadpur,Azadpur,Cherry,Misri,Special,230,280,255
6/23/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,200,220,210
6/24/2024,Azadpur,Azadpur,Cherry,Misri,Super,290,320,305
6/24/2024,Azadpur,Azadpur,Cherry,Misri,Special,230,280,255
6/24/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,200,220,210
6/25/2024,Azadpur,Azadpur,Cherry,Misri,Super,300,350,325
6/25/2024,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
6/25/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,100,150,125
6/26/2024,Azadpur,Azadpur,Cherry,Misri,Super,300,350,325
6/26/2024,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
6/26/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,100,150,125
6/27/2024,Azadpur,Azadpur,Cherry,Misri,Super,300,350,325
6/27/2024,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
6/27/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,100,150,125
6/28/2024,Azadpur,Azadpur,Cherry,Misri,Super,300,350,325
6/28/2024,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
6/28/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,100,150,125
6/29/2024,Azadpur,Azadpur,Cherry,Misri,Super,300,350,325
6/29/2024,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
6/29/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,100,150,125
6/30/2024,Azadpur,Azadpur,Cherry,Misri,Super,300,350,325
6/30/2024,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
6/30/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,100,150,125
7/1/2024,Azadpur,Azadpur,Cherry,Misri,Super,300,350,325
7/1/2024,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
7/1/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,100,150,125
7/2/2024,Azadpur,Azadpur,Cherry,Misri,Super,300,350,325
7/2/2024,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
7/2/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,100,150,125
7/3/2024,Azadpur,Azadpur,Cherry,Misri,Super,300,350,325
7/3/2024,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
7/3/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,100,150,125
7/4/2024,Azadpur,Azadpur,Cherry,Misri,Super,300,350,325
7/4/2024,Azadpur,Azadpur,Cherry,Misri,Special,200,280,240
7/4/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,100,150,125
7/5/2024,Azadpur,Azadpur,Cherry,Misri,Super,290,380,335
7/5/2024,Azadpur,Azadpur,Cherry,Misri,Special,210,260,225
7/5/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,100,170,135
7/6/2024,Azadpur,Azadpur,Cherry,Misri,Super,290,380,335
7/6/2024,Azadpur,Azadpur,Cherry,Misri,Special,210,260,225
7/6/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,100,170,135
7/7/2024,Azadpur,Azadpur,Cherry,Misri,Super,290,380,335
7/7/2024,Azadpur,Azadpur,Cherry,Misri,Special,210,260,225
7/7/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,100,170,135
7/8/2024,Azadpur,Azadpur,Cherry,Misri,Super,290,380,335
7/8/2024,Azadpur,Azadpur,Cherry,Misri,Special,210,260,225
7/8/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,100,170,135
7/9/2024,Azadpur,Azadpur,Cherry,Misri,Super,290,380,335
7/9/2024,Azadpur,Azadpur,Cherry,Misri,Special,210,260,225
7/9/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,100,170,135
7/10/2024,Azadpur,Azadpur,Cherry,Misri,Super,290,380,335
7/10/2024,Azadpur,Azadpur,Cherry,Misri,Special,210,260,225
7/10/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,100,170,135
7/11/2024,Azadpur,Azadpur,Cherry,Misri,Super,290,380,335
7/11/2024,Azadpur,Azadpur,Cherry,Misri,Special,210,260,225
7/11/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,100,170,135
7/12/2024,Azadpur,Azadpur,Cherry,Misri,Super,290,380,335
7/12/2024,Azadpur,Azadpur,Cherry,Misri,Special,210,260,225
7/12/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,100,170,135
7/13/2024,Azadpur,Azadpur,Cherry,Misri,Super,290,380,335
7/13/2024,Azadpur,Azadpur,Cherry,Misri,Special,210,260,225
7/13/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,100,170,135
7/14/2024,Azadpur,Azadpur,Cherry,Misri,Super,290,380,335
7/14/2024,Azadpur,Azadpur,Cherry,Misri,Special,210,260,225
7/14/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,100,170,135
7/15/2024,Azadpur,Azadpur,Cherry,Misri,Super,290,380,335
7/15/2024,Azadpur,Azadpur,Cherry,Misri,Special,210,260,225
7/15/2024,Azadpur,Azadpur,Cherry,Misri,Fancy,100,170,135
